,ID Iklan,city,lat,lng,area,url,building_area,land_area,total_area,Bedroom,Bathroom,Sertifikat,Dilengkapi Perabotan,Kondisi Properti,Jumlah Lantai,price_per_m2,price
127,hos3418948,Jakarta Barat,-6.168329,106.758849,Cengkareng,https://www.rumah123.com/properti/jakarta-barat/hos3418948,110.0,47.0,157.0,4,4,0.0,0.0,0.0,3,8280254.78,1300000000.0
128,hos3458725,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos3458725,240.0,206.0,446.0,5,4,0.0,0.0,2.0,2,19058295.96,8500000000.0
129,hos3747286,Jakarta Barat,-6.168329,106.758849,Tomang,https://www.rumah123.com/properti/jakarta-barat/hos3747286,160.0,72.0,232.0,4,4,0.0,0.0,0.0,3,12456896.55,2890000000.0
130,hos3769998,Jakarta Barat,-6.168329,106.758849,Puri Indah,https://www.rumah123.com/properti/jakarta-barat/hos3769998,650.0,375.0,1025.0,5,3,0.0,2.0,1.0,2,9560975.61,9800000000.0
131,hos4170201,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos4170201,133.0,252.0,385.0,6,6,0.0,1.0,2.0,3,7792207.79,3000000000.0
132,hos4194436,Jakarta Barat,-6.168329,106.758849,Slipi,https://www.rumah123.com/properti/jakarta-barat/hos4194436,300.0,811.0,1111.0,7,4,0.0,0.0,4.0,1,14851485.15,16500000000.0
133,hos4360129,Jakarta Barat,-6.168329,106.758849,Daan Mogot,https://www.rumah123.com/properti/jakarta-barat/hos4360129,200.0,90.0,290.0,3,3,0.0,1.0,2.0,3,10689655.17,3100000000.0
134,hos4367073,Jakarta Barat,-6.168329,106.758849,Meruya,https://www.rumah123.com/properti/jakarta-barat/hos4367073,100.0,200.0,300.0,4,2,0.0,1.0,2.0,1,13000000.0,3900000000.0
135,hos4375819,Jakarta Barat,-6.168329,106.758849,Joglo,https://www.rumah123.com/properti/jakarta-barat/hos4375819,210.0,120.0,330.0,4,3,0.0,0.0,0.0,2,7878787.88,2600000000.0
136,hos4459784,Jakarta Barat,-6.168329,106.758849,Cengkareng Barat,https://www.rumah123.com/properti/jakarta-barat/hos4459784,110.0,44.0,154.0,3,3,0.0,0.0,0.0,3,6818181.82,1050000000.0
137,hos4561221,Jakarta Barat,-6.168329,106.758849,Permata Buana,https://www.rumah123.com/properti/jakarta-barat/hos4561221,200.0,144.0,344.0,3,3,0.0,0.0,3.0,2,13662790.7,4700000000.0
138,hos4669835,Jakarta Barat,-6.168329,106.758849,Daan Mogot,https://www.rumah123.com/properti/jakarta-barat/hos4669835,238.0,119.0,357.0,3,2,0.0,1.0,1.0,2,9803921.57,3500000000.0
139,hos4669862,Jakarta Barat,-6.168329,106.758849,Daan Mogot,https://www.rumah123.com/properti/jakarta-barat/hos4669862,135.0,90.0,225.0,3,2,0.0,2.0,1.0,3,14666666.67,3300000000.0
140,hos4710541,Jakarta Barat,-6.168329,106.758849,Cengkareng,https://www.rumah123.com/properti/jakarta-barat/hos4710541,73.0,70.0,143.0,3,2,0.0,0.0,0.0,2,6293706.29,900000000.0
141,hos4760988,Jakarta Barat,-6.168329,106.758849,Green garden,https://www.rumah123.com/properti/jakarta-barat/hos4760988,200.0,150.0,350.0,3,3,0.0,0.0,2.0,2,9428571.43,3300000000.0
142,hos4828045,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos4828045,540.0,250.0,790.0,4,4,0.0,2.0,2.0,2,9493670.89,7500000000.0
143,hos4842664,Jakarta Barat,-6.168329,106.758849,Green Ville,https://www.rumah123.com/properti/jakarta-barat/hos4842664,253.0,196.0,449.0,4,4,0.0,2.0,2.0,2,11135857.46,5000000000.0
144,hos4956733,Jakarta Barat,-6.168329,106.758849,Kedoya,https://www.rumah123.com/properti/jakarta-barat/hos4956733,400.0,600.0,1000.0,4,3,0.0,0.0,4.0,2,10000000.0,10000000000.0
145,hos5018905,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos5018905,180.0,85.0,265.0,5,6,0.0,1.0,2.0,3,10566037.74,2800000000.0
146,hos5083990,Jakarta Barat,-6.168329,106.758849,Rawa Buaya,https://www.rumah123.com/properti/jakarta-barat/hos5083990,120.0,102.0,222.0,4,3,0.0,0.0,2.0,2,8108108.11,1800000000.0
147,hos5101051,Jakarta Barat,-6.168329,106.758849,Cengkareng,https://www.rumah123.com/properti/jakarta-barat/hos5101051,87.0,83.0,170.0,3,2,0.0,0.0,0.0,2,6782352.94,1153000000.0
148,hos5151317,Jakarta Barat,-6.168329,106.758849,Tomang,https://www.rumah123.com/properti/jakarta-barat/hos5151317,200.0,75.0,275.0,3,3,0.0,0.0,0.0,3,10181818.18,2800000000.0
149,hos5472665,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos5472665,256.0,64.0,320.0,3,3,0.0,1.0,1.0,4,6875000.0,2200000000.0
150,hos5520022,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos5520022,250.0,130.0,380.0,5,2,0.0,1.0,0.0,2,5921052.63,2250000000.0
151,hos5575470,Jakarta Barat,-6.168329,106.758849,Alfa Indah,https://www.rumah123.com/properti/jakarta-barat/hos5575470,150.0,126.0,276.0,3,2,0.0,0.0,2.0,2,6884057.97,1900000000.0
152,hos5832664,Jakarta Barat,-6.168329,106.758849,Tanjung Duren,https://www.rumah123.com/properti/jakarta-barat/hos5832664,110.0,55.0,165.0,3,2,0.0,1.0,3.0,2,8484848.48,1400000000.0
153,hos5837153,Jakarta Barat,-6.168329,106.758849,Taman Palem,https://www.rumah123.com/properti/jakarta-barat/hos5837153,178.0,161.0,339.0,4,3,0.0,2.0,2.0,2,9882005.9,3350000000.0
154,hos6072193,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos6072193,500.0,300.0,800.0,4,3,0.0,0.0,2.0,2,7493750.0,5995000000.0
155,hos6079838,Jakarta Barat,-6.168329,106.758849,Mangga Besar,https://www.rumah123.com/properti/jakarta-barat/hos6079838,1525.0,615.0,2140.0,43,45,0.0,1.0,2.0,5,5724299.07,12250000000.0
156,hos6101694,Jakarta Barat,-6.168329,106.758849,Kemanggisan,https://www.rumah123.com/properti/jakarta-barat/hos6101694,442.0,591.0,1033.0,5,6,0.0,0.0,2.0,2,12584704.74,13000000000.0
157,hos6134478,Jakarta Barat,-6.168329,106.758849,Tomang,https://www.rumah123.com/properti/jakarta-barat/hos6134478,155.0,72.0,227.0,4,4,0.0,0.0,0.0,3,12775330.4,2900000000.0
158,hos6134592,Jakarta Barat,-6.168329,106.758849,Taman Ratu,https://www.rumah123.com/properti/jakarta-barat/hos6134592,275.0,175.0,450.0,5,3,0.0,1.0,2.0,2,7444444.44,3350000000.0
159,hos6167771,Jakarta Barat,-6.168329,106.758849,Meruya,https://www.rumah123.com/properti/jakarta-barat/hos6167771,465.0,365.0,830.0,4,4,0.0,1.0,1.0,2,7108433.73,5900000000.0
160,hos6259799,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos6259799,120.0,51.0,171.0,4,3,0.0,0.0,0.0,3,10233918.13,1750000000.0
161,hos6261857,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos6261857,315.0,122.0,437.0,4,3,1.0,1.0,1.0,4,8123569.79,3550000000.0
162,hos6317624,Jakarta Barat,-6.168329,106.758849,Taman Ratu,https://www.rumah123.com/properti/jakarta-barat/hos6317624,80.0,33.0,113.0,3,3,0.0,0.0,0.0,3,10530973.45,1190000000.0
163,hos6344990,Jakarta Barat,-6.168329,106.758849,Green Lake City,https://www.rumah123.com/properti/jakarta-barat/hos6344990,132.0,90.0,222.0,3,2,3.0,0.0,2.0,2,10810810.81,2400000000.0
164,hos6345005,Jakarta Barat,-6.168329,106.758849,Green Lake City,https://www.rumah123.com/properti/jakarta-barat/hos6345005,256.0,160.0,416.0,4,4,0.0,0.0,2.0,2,9134615.38,3800000000.0
165,hos6391776,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos6391776,140.0,61.0,201.0,3,3,0.0,0.0,0.0,3,10945273.63,2200000000.0
166,hos6531682,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos6531682,90.0,51.0,141.0,3,3,0.0,0.0,0.0,3,8865248.23,1250000000.0
167,hos6627034,Jakarta Barat,-6.168329,106.758849,Joglo,https://www.rumah123.com/properti/jakarta-barat/hos6627034,38.0,32.0,70.0,2,2,0.0,0.0,0.0,2,7928571.43,555000000.0
168,hos6641594,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos6641594,425.0,260.0,685.0,4,4,0.0,2.0,2.0,3,10218978.1,7000000000.0
169,hos6643934,Jakarta Barat,-6.168329,106.758849,Duri Kosambi,https://www.rumah123.com/properti/jakarta-barat/hos6643934,125.0,90.0,215.0,3,2,0.0,0.0,0.0,2,9302325.58,2000000000.0
170,hos6687391,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos6687391,180.0,180.0,360.0,2,2,0.0,0.0,2.0,2,5833333.33,2100000000.0
171,hos6695083,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos6695083,260.0,220.0,480.0,4,4,0.0,1.0,0.0,2,10208333.33,4900000000.0
172,hos6701787,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos6701787,100.0,38.0,138.0,3,3,0.0,0.0,0.0,3,9347826.09,1290000000.0
173,hos6765689,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos6765689,440.0,320.0,760.0,5,3,0.0,1.0,2.0,2,9868421.05,7500000000.0
174,hos6894937,Jakarta Barat,-6.168329,106.758849,Tanjung Duren,https://www.rumah123.com/properti/jakarta-barat/hos6894937,300.0,214.0,514.0,5,3,0.0,0.0,2.0,2,11186770.43,5750000000.0
175,hos6894952,Jakarta Barat,-6.168329,106.758849,Tanjung Duren,https://www.rumah123.com/properti/jakarta-barat/hos6894952,120.0,43.0,163.0,4,4,0.0,0.0,0.0,3,9815950.92,1600000000.0
176,hos6923485,Jakarta Barat,-6.168329,106.758849,Intercon,https://www.rumah123.com/properti/jakarta-barat/hos6923485,490.0,425.0,915.0,4,4,0.0,0.0,0.0,2,16939890.71,15500000000.0
177,hos7007771,Jakarta Barat,-6.168329,106.758849,Permata Buana,https://www.rumah123.com/properti/jakarta-barat/hos7007771,250.0,150.0,400.0,3,3,0.0,1.0,1.0,2,14000000.0,5600000000.0
178,hos7039802,Jakarta Barat,-6.168329,106.758849,Tomang,https://www.rumah123.com/properti/jakarta-barat/hos7039802,300.0,362.0,662.0,1,1,1.0,0.0,4.0,1,13670694.86,9050000000.0
179,hos7069238,Jakarta Barat,-6.168329,106.758849,Puri Indah,https://www.rumah123.com/properti/jakarta-barat/hos7069238,250.0,180.0,430.0,4,3,0.0,2.0,1.0,2,12790697.67,5500000000.0
180,hos7069266,Jakarta Barat,-6.168329,106.758849,Intercon,https://www.rumah123.com/properti/jakarta-barat/hos7069266,450.0,540.0,990.0,4,5,0.0,1.0,0.0,2,12626262.63,12500000000.0
181,hos7078000,Jakarta Barat,-6.168329,106.758849,Kemanggisan,https://www.rumah123.com/properti/jakarta-barat/hos7078000,150.0,227.0,377.0,2,1,0.0,0.0,4.0,1,19893899.2,7500000000.0
182,hos7103803,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos7103803,160.0,157.0,317.0,5,4,0.0,1.0,2.0,2,11987381.7,3800000000.0
183,hos7121540,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos7121540,175.0,64.0,239.0,3,3,0.0,1.0,2.0,4,9414225.94,2250000000.0
184,hos7123818,Jakarta Barat,-6.168329,106.758849,Tomang,https://www.rumah123.com/properti/jakarta-barat/hos7123818,90.0,70.0,160.0,3,2,0.0,0.0,4.0,2,19375000.0,3100000000.0
185,hos7155322,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos7155322,640.0,1000.0,1640.0,7,3,0.0,0.0,2.0,2,15853658.54,26000000000.0
186,hos7158799,Jakarta Barat,-6.168329,106.758849,Kemanggisan,https://www.rumah123.com/properti/jakarta-barat/hos7158799,300.0,1900.0,2200.0,5,3,0.0,0.0,2.0,2,19090909.09,42000000000.0
187,hos7175720,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos7175720,273.0,184.0,457.0,5,5,0.0,1.0,2.0,3,9409190.37,4300000000.0
188,hos7178366,Jakarta Barat,-6.168329,106.758849,Citra Garden,https://www.rumah123.com/properti/jakarta-barat/hos7178366,400.0,240.0,640.0,4,4,0.0,1.0,2.0,2,6562500.0,4200000000.0
189,hos7179977,Jakarta Barat,-6.168329,106.758849,Tanjung Duren,https://www.rumah123.com/properti/jakarta-barat/hos7179977,800.0,416.0,1216.0,5,5,1.0,1.0,1.0,2,12327302.63,14990000000.0
190,hos7184878,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos7184878,700.0,548.0,1248.0,4,4,0.0,2.0,2.0,2,12019230.77,15000000000.0
191,hos7195079,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos7195079,140.0,60.0,200.0,3,3,0.0,0.0,0.0,3,10750000.0,2150000000.0
192,hos7210784,Jakarta Barat,-6.168329,106.758849,Kedoya Utara,https://www.rumah123.com/properti/jakarta-barat/hos7210784,180.0,106.0,286.0,5,2,0.0,0.0,2.0,2,7342657.34,2100000000.0
193,hos7213134,Jakarta Barat,-6.168329,106.758849,Tanjung Duren,https://www.rumah123.com/properti/jakarta-barat/hos7213134,62.0,52.0,114.0,2,1,0.0,0.0,0.0,2,10526315.79,1200000000.0
194,hos7213156,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos7213156,400.0,308.0,708.0,8,10,0.0,1.0,4.0,2,15254237.29,10800000000.0
195,hos7224292,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos7224292,106.0,72.0,178.0,2,2,0.0,2.0,1.0,2,10112359.55,1800000000.0
196,hos7226432,Jakarta Barat,-6.168329,106.758849,Kav DKI,https://www.rumah123.com/properti/jakarta-barat/hos7226432,300.0,250.0,550.0,5,4,0.0,2.0,2.0,2,6909090.91,3800000000.0
197,hos7230751,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos7230751,120.0,90.0,210.0,3,3,0.0,0.0,0.0,2,10000000.0,2100000000.0
198,hos7242866,Jakarta Barat,-6.168329,106.758849,Tamansari,https://www.rumah123.com/properti/jakarta-barat/hos7242866,320.0,85.0,405.0,20,20,1.0,2.0,2.0,4,11111111.11,4500000000.0
199,hos7243500,Jakarta Barat,-6.168329,106.758849,Permata Buana,https://www.rumah123.com/properti/jakarta-barat/hos7243500,200.0,144.0,344.0,3,2,0.0,1.0,2.0,2,10901162.79,3750000000.0
200,hos7254825,Jakarta Barat,-6.168329,106.758849,Jembatan Lima,https://www.rumah123.com/properti/jakarta-barat/hos7254825,84.0,84.0,168.0,5,4,0.0,1.0,2.0,4,21428571.43,3600000000.0
201,hos7257200,Jakarta Barat,-6.168329,106.758849,Cengkareng,https://www.rumah123.com/properti/jakarta-barat/hos7257200,110.0,39.0,149.0,4,3,0.0,0.0,0.0,3,6208053.69,925000000.0
202,hos7262838,Jakarta Barat,-6.168329,106.758849,Puri Indah,https://www.rumah123.com/properti/jakarta-barat/hos7262838,300.0,200.0,500.0,5,3,0.0,1.0,1.0,1,10598000.0,5299000000.0
203,hos7268982,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos7268982,190.0,82.0,272.0,4,4,0.0,1.0,2.0,3,9742647.06,2650000000.0
204,hos7279340,Jakarta Barat,-6.168329,106.758849,Tomang,https://www.rumah123.com/properti/jakarta-barat/hos7279340,200.0,130.0,330.0,3,2,0.0,0.0,2.0,2,11212121.21,3700000000.0
205,hos7281563,Jakarta Barat,-6.168329,106.758849,Puri Indah,https://www.rumah123.com/properti/jakarta-barat/hos7281563,130.0,160.0,290.0,3,2,0.0,1.0,2.0,1,13793103.45,4000000000.0
206,hos7285503,Jakarta Barat,-6.168329,106.758849,Taman Surya,https://www.rumah123.com/properti/jakarta-barat/hos7285503,540.0,264.0,804.0,4,3,0.0,0.0,1.0,2,8706467.66,7000000000.0
207,hos7286928,Jakarta Barat,-6.168329,106.758849,Taman Palem,https://www.rumah123.com/properti/jakarta-barat/hos7286928,780.0,278.0,1058.0,10,5,0.0,2.0,1.0,4,6616257.09,7000000000.0
208,hos7296394,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos7296394,128.0,42.0,170.0,2,2,0.0,1.0,2.0,3,7941176.47,1350000000.0
209,hos7298699,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos7298699,288.0,119.0,407.0,22,22,0.0,2.0,1.0,3,9828009.83,4000000000.0
210,hos7302228,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos7302228,198.0,73.0,271.0,4,5,0.0,2.0,2.0,4,11531365.31,3125000000.0
211,hos7305469,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos7305469,280.0,150.0,430.0,4,3,0.0,0.0,3.0,2,6511627.91,2800000000.0
212,hos7315183,Jakarta Barat,-6.168329,106.758849,Permata Buana,https://www.rumah123.com/properti/jakarta-barat/hos7315183,450.0,180.0,630.0,4,3,0.0,1.0,2.0,2,10317460.32,6500000000.0
213,hos7319253,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos7319253,150.0,200.0,350.0,4,2,0.0,1.0,2.0,2,10000000.0,3500000000.0
214,hos7319289,Jakarta Barat,-6.168329,106.758849,Permata Buana,https://www.rumah123.com/properti/jakarta-barat/hos7319289,800.0,431.0,1231.0,6,6,0.0,0.0,0.0,3,15028432.17,18500000000.0
215,hos7321421,Jakarta Barat,-6.168329,106.758849,Cengkareng,https://www.rumah123.com/properti/jakarta-barat/hos7321421,120.0,90.0,210.0,3,2,0.0,0.0,0.0,2,9523809.52,2000000000.0
216,hos7322017,Jakarta Barat,-6.168329,106.758849,Green Lake City,https://www.rumah123.com/properti/jakarta-barat/hos7322017,156.0,160.0,316.0,3,3,0.0,0.0,1.0,2,10917721.52,3450000000.0
217,hos7327347,Jakarta Barat,-6.168329,106.758849,Green Lake City,https://www.rumah123.com/properti/jakarta-barat/hos7327347,215.0,96.0,311.0,3,3,0.0,2.0,3.0,2,11897106.11,3700000000.0
218,hos7328197,Jakarta Barat,-6.168329,106.758849,Tomang,https://www.rumah123.com/properti/jakarta-barat/hos7328197,115.0,75.0,190.0,2,2,0.0,0.0,2.0,2,10526315.79,2000000000.0
219,hos7329846,Jakarta Barat,-6.168329,106.758849,Green Lake City,https://www.rumah123.com/properti/jakarta-barat/hos7329846,87.0,60.0,147.0,2,1,0.0,0.0,2.0,2,8673469.39,1275000000.0
220,hos7329850,Jakarta Barat,-6.168329,106.758849,Green Lake City,https://www.rumah123.com/properti/jakarta-barat/hos7329850,126.0,120.0,246.0,3,3,0.0,0.0,2.0,2,10975609.76,2700000000.0
221,hos7332258,Jakarta Barat,-6.168329,106.758849,Puri Mansion,https://www.rumah123.com/properti/jakarta-barat/hos7332258,160.0,120.0,280.0,3,3,0.0,1.0,2.0,2,11785714.29,3300000000.0
222,hos7332305,Jakarta Barat,-6.168329,106.758849,Taman Palem,https://www.rumah123.com/properti/jakarta-barat/hos7332305,300.0,200.0,500.0,4,3,0.0,1.0,1.0,2,7100000.0,3550000000.0
223,hos7337888,Jakarta Barat,-6.168329,106.758849,Duri Kepa,https://www.rumah123.com/properti/jakarta-barat/hos7337888,170.0,72.0,242.0,4,3,0.0,0.0,0.0,2,8264462.81,2000000000.0
224,hos7339855,Jakarta Barat,-6.168329,106.758849,Kembangan Selatan,https://www.rumah123.com/properti/jakarta-barat/hos7339855,317.0,295.0,612.0,5,5,0.0,2.0,3.0,3,19607843.14,12000000000.0
225,hos7340064,Jakarta Barat,-6.168329,106.758849,Joglo,https://www.rumah123.com/properti/jakarta-barat/hos7340064,120.0,109.0,229.0,4,4,0.0,0.0,1.0,2,8820960.7,2020000000.0
226,hos7343645,Jakarta Barat,-6.168329,106.758849,Pos Pengumben,https://www.rumah123.com/properti/jakarta-barat/hos7343645,250.0,180.0,430.0,4,2,0.0,0.0,1.0,2,15813953.49,6800000000.0
227,hos7359039,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos7359039,400.0,350.0,750.0,5,4,0.0,0.0,2.0,2,7200000.0,5400000000.0
228,hos7359932,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos7359932,110.0,47.0,157.0,2,2,0.0,1.0,1.0,3,8598726.11,1350000000.0
229,hos7362455,Jakarta Barat,-6.168329,106.758849,Tanjung Duren Selatan,https://www.rumah123.com/properti/jakarta-barat/hos7362455,550.0,300.0,850.0,4,3,0.0,2.0,1.0,3,14117647.06,12000000000.0
230,hos7363410,Jakarta Barat,-6.168329,106.758849,Sunrise Garden,https://www.rumah123.com/properti/jakarta-barat/hos7363410,180.0,105.0,285.0,5,2,0.0,1.0,2.0,3,7368421.05,2100000000.0
231,hos7368384,Jakarta Barat,-6.168329,106.758849,Green Lake City,https://www.rumah123.com/properti/jakarta-barat/hos7368384,100.0,90.0,190.0,3,2,0.0,0.0,1.0,2,9236842.11,1755000000.0
232,hos7371478,Jakarta Barat,-6.168329,106.758849,Jelambar,https://www.rumah123.com/properti/jakarta-barat/hos7371478,185.0,72.0,257.0,5,5,0.0,1.0,1.0,4,12159533.07,3125000000.0
233,hos7371746,Jakarta Barat,-6.168329,106.758849,Permata Buana,https://www.rumah123.com/properti/jakarta-barat/hos7371746,350.0,200.0,550.0,3,4,0.0,0.0,2.0,3,11818181.82,6500000000.0
234,hos7373453,Jakarta Barat,-6.168329,106.758849,Kemanggisan,https://www.rumah123.com/properti/jakarta-barat/hos7373453,180.0,105.0,285.0,4,3,0.0,0.0,0.0,2,8070175.44,2300000000.0
235,hos7374728,Jakarta Barat,-6.168329,106.758849,Puri Indah,https://www.rumah123.com/properti/jakarta-barat/hos7374728,150.0,220.0,370.0,2,2,0.0,0.0,2.0,1,14729729.73,5450000000.0
236,hos7374765,Jakarta Barat,-6.168329,106.758849,Tanjung Duren,https://www.rumah123.com/properti/jakarta-barat/hos7374765,300.0,200.0,500.0,3,3,0.0,0.0,2.0,2,7900000.0,3950000000.0
237,hos7376635,Jakarta Barat,-6.168329,106.758849,Kebon Jeruk,https://www.rumah123.com/properti/jakarta-barat/hos7376635,600.0,340.0,940.0,4,3,0.0,0.0,2.0,2,5425531.91,5100000000.0
238,hos7379118,Jakarta Barat,-6.168329,106.758849,Green Lake City,https://www.rumah123.com/properti/jakarta-barat/hos7379118,350.0,200.0,550.0,3,3,0.0,2.0,1.0,2,8363636.36,4600000000.0
239,hos7383362,Jakarta Barat,-6.168329,106.758849,Green Lake City,https://www.rumah123.com/properti/jakarta-barat/hos7383362,126.0,120.0,246.0,3,2,0.0,0.0,2.0,2,8739837.4,2150000000.0
240,hos7384741,Jakarta Barat,-6.168329,106.758849,Permata Buana,https://www.rumah123.com/properti/jakarta-barat/hos7384741,350.0,272.0,622.0,4,4,0.0,2.0,1.0,3,14469453.38,9000000000.0
241,hos7394261,Jakarta Barat,-6.168329,106.758849,Daan Mogot,https://www.rumah123.com/properti/jakarta-barat/hos7394261,90.0,90.0,180.0,3,3,0.0,1.0,1.0,2,14166666.67,2550000000.0
242,hos7409211,Jakarta Barat,-6.168329,106.758849,Permata Buana,https://www.rumah123.com/properti/jakarta-barat/hos7409211,500.0,180.0,680.0,4,3,0.0,1.0,2.0,3,10294117.65,7000000000.0
243,hos7411040,Jakarta Barat,-6.168329,106.758849,Cengkareng Barat,https://www.rumah123.com/properti/jakarta-barat/hos7411040,60.0,60.0,120.0,2,1,0.0,1.0,2.0,1,6250000.0,750000000.0
244,hos1263501,Jakarta Selatan,-6.261493,106.8106,Jagakarsa,https://www.rumah123.com/properti/jakarta-selatan/hos1263501,200.0,150.0,350.0,4,3,0.0,2.0,1.0,2,8000000.0,2800000000.0
245,hos1333354,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos1333354,300.0,170.0,470.0,3,3,0.0,1.0,1.0,2,20212765.96,9500000000.0
246,hos1510412,Jakarta Selatan,-6.261493,106.8106,Pondok Indah,https://www.rumah123.com/properti/jakarta-selatan/hos1510412,400.0,710.0,1110.0,5,5,0.0,2.0,2.0,2,25225225.23,28000000000.0
247,hos1713006,Jakarta Selatan,-6.261493,106.8106,Lebak Bulus,https://www.rumah123.com/properti/jakarta-selatan/hos1713006,160.0,105.0,265.0,3,2,0.0,0.0,0.0,2,8490566.04,2250000000.0
